#                  100000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     2640    2.780152125000000E+01    4.507271049869751E+02
                     2650    2.791594925000000E+01    4.507000386359131E+02
                     2660    2.801811925000000E+01    4.503545997691479E+02
                     2670    2.813039650000000E+01    4.523334302024289E+02
                     2680    2.824017475000000E+01    4.512000049313922E+02
                     2690    2.833663725000000E+01    4.493522519342388E+02
                     2700    2.844949775000000E+01    4.516745737999531E+02
                     2710    2.854988800000000E+01    4.536060661843230E+02
                     2720    2.865601175000000E+01    4.495713441241436E+02
                     2730    2.876504125000000E+01    4.507340384185189E+02
                     2740    2.886526000000000E+01    4.530865618952903E+02
                     2750    2.897479025000000E+01    4.519600207101146E+02
                     2760    2.908403825000000E+01    4.500188235466590E+02
                     2770    2.919159650000000E+01    4.508792408063362E+02
                     2780    2.928922150000000E+01    4.507147826768131E+02
                     2790    2.939367325000000E+01    4.534129476401186E+02
                     2800    2.949056175000000E+01    4.529495126309030E+02
                     2810    2.960009350000000E+01    4.523048495908235E+02
                     2820    2.971286975000000E+01    4.512284467383435E+02
                     2830    2.982387000000000E+01    4.514180261852864E+02
                     2840    2.991845025000000E+01    4.548119917373252E+02
                     2850    3.003025300000000E+01    4.505227829399395E+02
                     2860    3.014414825000000E+01    4.520757367515616E+02
                     2870    3.025469500000000E+01    4.514108917791932E+02
                     2880    3.037180825000000E+01    4.526529893184189E+02
                     2890    3.048632450000000E+01    4.500186770489274E+02
                     2900    3.060856850000000E+01    4.525030521952212E+02
                     2910    3.071820025000000E+01    4.525082026047191E+02
                     2920    3.082843650000000E+01    4.524416177325496E+02
                     2930    3.092790125000000E+01    4.521663251241101E+02
                     2940    3.103048225000000E+01    4.527396684798924E+02
                     2950    3.114224925000000E+01    4.499084808433016E+02
                     2960    3.124778525000000E+01    4.498510091444291E+02
                     2970    3.135072575000000E+01    4.499558409736184E+02
                     2980    3.145245025000000E+01    4.518334058708735E+02
                     2990    3.155693700000000E+01    4.506861266637570E+02
                     3000    3.167163500000000E+01    4.525084530631754E+02
                     3010    3.178465825000000E+01    4.511795001630614E+02
                     3020    3.188540525000000E+01    4.526804812294744E+02
                     3030    3.199144125000000E+01    4.510595007258334E+02
                     3040    3.209293650000000E+01    4.522222153676048E+02
                     3050    3.220019750000000E+01    4.512070548708468E+02
                     3060    3.229618225000000E+01    4.518599155327800E+02
                     3070    3.240940350000000E+01    4.508392799457388E+02
                     3080    3.249828725000000E+01    4.545427934482265E+02
                     3090    3.262073800000000E+01    4.510605419991527E+02
                     3100    3.272521050000000E+01    4.532490634295408E+02
                     3110    3.282948150000000E+01    4.521676300617455E+02
                     3120    3.293585650000000E+01    4.522430030966046E+02
                     3130    3.305075850000000E+01    4.526568535604129E+02
                     3140    3.317254450000000E+01    4.497756285635404E+02
                     3150    3.327039275000001E+01    4.529903134089709E+02
                     3160    3.337719975000000E+01    4.514671091277959E+02
                     3170    3.348297850000000E+01    4.506467701646316E+02
                     3180    3.359203825000000E+01    4.518736570463964E+02
                     3190    3.368117725000000E+01    4.531221221333466E+02
                     3200    3.377581200000000E+01    4.539615802468895E+02
                     3210    3.387483475000001E+01    4.499898889137932E+02
                     3220    3.397284475000000E+01    4.530531919900865E+02
                     3230    3.408184000000000E+01    4.494033673601180E+02
                     3240    3.418615450000000E+01    4.512964186438920E+02
                     3250    3.429892675000000E+01    4.518625951837004E+02
                     3260    3.441217900000000E+01    4.508989689151916E+02
                     3270    3.452374825000000E+01    4.508658162501950E+02
                     3280    3.463431150000000E+01    4.529185657944666E+02
