#                 1000000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     2880    1.136475139000000E+03    2.302347935384595E+04
                     2890    1.140037820000000E+03    2.302722238672224E+04
                     2900    1.144227809000000E+03    2.295301066224429E+04
                     2910    1.148316942000000E+03    2.295220719616541E+04
                     2920    1.152448135000000E+03    2.296950645854778E+04
                     2930    1.156628838000000E+03    2.285723397120761E+04
                     2940    1.160992671000000E+03    2.301702181545098E+04
                     2950    1.165461413000000E+03    2.300252227685046E+04
                     2960    1.169413984000000E+03    2.304597413295427E+04
                     2970    1.173460814000000E+03    2.310010403779305E+04
                     2980    1.176900513000000E+03    2.288264284055659E+04
                     2990    1.180582823000000E+03    2.291819889165649E+04
                     3000    1.184891975000000E+03    2.281200084505290E+04
                     3010    1.188709971000000E+03    2.292413227995009E+04
                     3020    1.192559819000000E+03    2.305216810820144E+04
                     3030    1.196757563000000E+03    2.297708883784876E+04
                     3040    1.201144652000000E+03    2.305393727109856E+04
                     3050    1.205015628000000E+03    2.299241301192070E+04
                     3060    1.208653610000000E+03    2.295725626877412E+04
                     3070    1.212180413000000E+03    2.287479168484491E+04
                     3080    1.215967525000000E+03    2.286439207962259E+04
                     3090    1.220210750000000E+03    2.292748728900956E+04
                     3100    1.224568231000000E+03    2.289885215517332E+04
                     3110    1.228092379000000E+03    2.307784702635799E+04
                     3120    1.232132965000000E+03    2.306250711275363E+04
                     3130    1.235703298000000E+03    2.281878242602224E+04
                     3140    1.239699208000000E+03    2.300548260420460E+04
                     3150    1.243463123000000E+03    2.288378292290851E+04
                     3160    1.247384420000000E+03    2.313337913441391E+04
                     3170    1.251482756000000E+03    2.286702510953695E+04
                     3180    1.255611237000000E+03    2.279857966382918E+04
                     3190    1.259146031000000E+03    2.282260248845185E+04
                     3200    1.263277921000000E+03    2.282489868658662E+04
                     3210    1.267347882000000E+03    2.270578307804718E+04
                     3220    1.271288975000000E+03    2.290313152725869E+04
                     3230    1.275371058000000E+03    2.283374901846748E+04
                     3240    1.279161976000000E+03    2.283253538525211E+04
                     3250    1.283641336000000E+03    2.281138003100108E+04
                     3260    1.287354567000000E+03    2.282463983167089E+04
                     3270    1.291564141000000E+03    2.289555819673690E+04
                     3280    1.295491574000000E+03    2.274721808479517E+04
                     3290    1.299797148000000E+03    2.274808857803733E+04
                     3300    1.303772731000000E+03    2.273501180776606E+04
                     3310    1.307744797000000E+03    2.302148932777511E+04
                     3320    1.311649478000000E+03    2.289379461129682E+04
                     3330    1.316078206000000E+03    2.293508117630056E+04
                     3340    1.320472940000000E+03    2.269413309371526E+04
                     3350    1.323876989000000E+03    2.287510882204148E+04
                     3360    1.328220559000000E+03    2.289304753517917E+04
                     3370    1.332220437000000E+03    2.279864192876829E+04
                     3380    1.335921284000000E+03    2.273683532704660E+04
                     3390    1.340039391000000E+03    2.277953017198727E+04
                     3400    1.344231492000000E+03    2.292507847451943E+04
                     3410    1.348233251000000E+03    2.280343365398979E+04
                     3420    1.352165175000000E+03    2.284751864325981E+04
                     3430    1.356519145000000E+03    2.298619645751467E+04
                     3440    1.360832800000000E+03    2.318143243938471E+04
                     3450    1.364311709000000E+03    2.291233925189001E+04
                     3460    1.368145734000000E+03    2.291168639228125E+04
                     3470    1.372050831000000E+03    2.283709309692189E+04
                     3480    1.376289861000000E+03    2.276898791116189E+04
                     3490    1.380179341000000E+03    2.276720107138657E+04
                     3500    1.384296074000000E+03    2.300491060042293E+04
                     3510    1.388519023000000E+03    2.292217898273914E+04
                     3520    1.392207092000000E+03    2.273598604322325E+04
                     3530    1.395785883000000E+03    2.274607776507499E+04
                     3540    1.399875181000000E+03    2.277524827939327E+04
                     3550    1.403974902000000E+03    2.299212567714190E+04
                     3560    1.407888195000000E+03    2.285129877349250E+04
                     3570    1.411829422000000E+03    2.276128782989094E+04
                     3580    1.415682239000000E+03    2.282116960900036E+04
                     3590    1.419939266000000E+03    2.280047064757827E+04
                     3600    1.423979672000000E+03    2.290006770339189E+04
                     3610    1.427506026000000E+03    2.294081692226590E+04
                     3620    1.431144834000000E+03    2.283567367671494E+04
                     3630    1.435017662000000E+03    2.286239255634494E+04
                     3640    1.439219648000000E+03    2.262760101768716E+04
                     3650    1.443329039000000E+03    2.289462332951534E+04
                     3660    1.447768535000000E+03    2.280094203551350E+04
                     3670    1.451788151000000E+03    2.287935937423357E+04
                     3680    1.456210845000000E+03    2.269677685275843E+04
                     3690    1.460572188000000E+03    2.280741225369485E+04
                     3700    1.464844106000000E+03    2.280634038690736E+04
                     3710    1.468345405000000E+03    2.281648792416393E+04
                     3720    1.472007690000000E+03    2.264225689015925E+04
                     3730    1.476563740000000E+03    2.280741826542742E+04
                     3740    1.480987721000000E+03    2.295710806306935E+04
                     3750    1.485320561000000E+03    2.281176565521085E+04
                     3760    1.489652034000000E+03    2.277231266186969E+04
                     3770    1.493837203000000E+03    2.286946521395569E+04
                     3780    1.497270125000000E+03    2.283918707815895E+04
                     3790    1.501096186000000E+03    2.280126679726381E+04
                     3800    1.504756539000000E+03    2.289929873711510E+04
