#                   50000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     4300    5.691389200000000E+01    4.720516791603310E+04
                     4310    5.704677550000000E+01    4.740652138319876E+04
                     4320    5.717803900000000E+01    4.718108310292201E+04
                     4330    5.730948300000000E+01    4.756277016562792E+04
                     4340    5.744345600000000E+01    4.768926466687197E+04
                     4350    5.757366150000000E+01    4.732490758177712E+04
                     4360    5.770423750000000E+01    4.709538498499420E+04
                     4370    5.783477000000000E+01    4.745976360840756E+04
                     4380    5.796583375000000E+01    4.729727505558962E+04
                     4390    5.809781000000000E+01    4.739154187321928E+04
                     4400    5.823312675000000E+01    4.768077810049101E+04
                     4410    5.836843325000000E+01    4.756907889112203E+04
                     4420    5.850071825000000E+01    4.744999519567969E+04
                     4430    5.863187300000000E+01    4.738727393906694E+04
                     4440    5.876293600000000E+01    4.729518134662053E+04
                     4450    5.889363325000000E+01    4.768490202580268E+04
                     4460    5.902423500000000E+01    4.738464879008735E+04
                     4470    5.915442425000000E+01    4.730096778184325E+04
                     4480    5.928470900000000E+01    4.736558391355422E+04
                     4490    5.941974825000000E+01    4.749850710291485E+04
                     4500    5.955005000000000E+01    4.756747330193420E+04
                     4510    5.968208600000000E+01    4.713818958719715E+04
                     4520    5.981277100000000E+01    4.727334750194718E+04
                     4530    5.994341975000000E+01    4.765092663024568E+04
                     4540    6.007656250000000E+01    4.753333144660573E+04
                     4550    6.020758100000000E+01    4.751314120940981E+04
                     4560    6.034229275000000E+01    4.734450779095366E+04
                     4570    6.047716325000000E+01    4.719070533576095E+04
                     4580    6.060798750000000E+01    4.728042530865301E+04
                     4590    6.073823825000000E+01    4.730423011397784E+04
                     4600    6.086895850000000E+01    4.710416703888463E+04
                     4610    6.099945125000000E+01    4.738313817637134E+04
                     4620    6.113012525000000E+01    4.736756981984038E+04
                     4630    6.126120200000000E+01    4.758677817015264E+04
                     4640    6.139425025000000E+01    4.732639744157075E+04
                     4650    6.152876400000000E+01    4.726660105363358E+04
                     4660    6.165959525000000E+01    4.731534766823572E+04
                     4670    6.179207725000000E+01    4.763008164231902E+04
                     4680    6.192271525000000E+01    4.731761390334732E+04
                     4690    6.205366975000000E+01    4.711800010409828E+04
                     4700    6.218406125000000E+01    4.743779976329712E+04
                     4710    6.231673175000000E+01    4.719392226348410E+04
                     4720    6.245258700000000E+01    4.726889559906768E+04
                     4730    6.258361050000000E+01    4.730049627857673E+04
                     4740    6.271392975000000E+01    4.744035076218576E+04
                     4750    6.284494125000000E+01    4.744887057018804E+04
                     4760    6.297552750000000E+01    4.756555069407336E+04
                     4770    6.310913675000000E+01    4.743116292715803E+04
                     4780    6.323959975000000E+01    4.740336040513510E+04
